Sample,T_C,P_bar,final_P,DNNO,DFMQ,logfO2,SiO2,TiO2,Al2O3,Fe2O3,FeO,Fe2O3T,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,H2O,CO2ppm,STppm,Fe3FeT,S6ST,wt_g,fS2,Notes,logfS2,,
Evo,,,,,0.9,,47.95,1.67,17.32,,,,10.24,0.17,5.76,10.93,3.45,1.99,0.51,,,,,,,,,,,
Evo,,,,,0.9,,47.95,1.67,17.32,,,,10.24,0.17,5.76,10.93,3.45,1.99,0.51,,,,,,,,,,,
Evo,,,,,0.9,,47.95,1.67,17.32,,,,10.24,0.17,5.76,10.93,3.45,1.99,0.51,,,,,,,,,,,
Evo,,,,,0.9,,47.95,1.67,17.32,,,,10.24,0.17,5.76,10.93,3.45,1.99,0.51,,,,,,,,,,,
Evo,,,,,0.9,,47.95,1.67,17.32,,,,10.24,0.17,5.76,10.93,3.45,1.99,0.51,,,,,,,,,,,
Brounce,1190,,,,2.5,,51.09,2.52,13.93,,,,10.87,0.15,6.71,11.11,2.28,0.38,0.21,,,,,,,,,,,
Brounce,1190,,,,,,51.09,2.52,13.93,,,,10.87,0.15,6.71,11.11,2.28,0.38,0.21,,,,0.1,,,,,,,
xenia,800,,,,,,74.51,0.1,13.25,,,,1.6,0,0.08,0.75,4.15,5.64,0,0.2,,,0.0562,,,,,,,
MLV-36,852,,,,0,,73.8,0.27,13.2,,,,2.08,0.04,0.27,1.23,3.99,4.18,0.06,4,,,,,,,,,,
MLV-36,852,,,,-2,,73.8,0.27,13.2,,,,2.08,0.04,0.27,1.23,3.99,4.18,0.06,4,,,,,,,,,,
MLV-36,852,,,,-1,,73.8,0.27,13.2,,,,2.08,0.04,0.27,1.23,3.99,4.18,0.06,4,,,,,,,,,,
MLV-36,852,,,,0,,73.8,0.27,13.2,,,,2.08,0.04,0.27,1.23,3.99,4.18,0.06,4,,,,,,,,,,
MLV-36,852,,,,1,,73.8,0.27,13.2,,,,2.08,0.04,0.27,1.23,3.99,4.18,0.06,4,,,,,,,,,,
MLV-36,852,,,,2,,73.8,0.27,13.2,,,,2.08,0.04,0.27,1.23,3.99,4.18,0.06,4,,,,,,,,,,
MLV-36,852,,,,,,73.8,0.27,13.2,,,,2.08,0.04,0.27,1.23,3.99,4.18,0.06,4,,,0.240384615,,,,,,,
MLV-37,813,,,,,,74.5,0.28,13.6,,,,2.12,0.04,0.28,1.25,4.01,4.21,0.05,5,,,0.245283019,,,,,,,
MLV-44,932,,,,,,75.5,0.22,13.2,,,,1.28,0.04,0.21,0.81,3.91,4.73,0.01,1.7,,,0.28125,,,,,,,
MLV-45,837,,,,,,73.4,0.23,14.5,,,,1.75,0.04,0.38,1.76,3.87,3.58,0.03,5.3,,,0.291428571,,,,,,,
CAM-49,849,,,,,,72.9,0.28,13.2,,,,1.81,0.04,0.29,1.29,4.02,4.18,0.04,4.1,,,0.237569061,,,,,,,
TEQ-21,939,,,,,,74.1,0.15,13.3,,,,1.62,0.06,0.11,0.51,4.61,4.83,0.03,1.3,,,0.191358025,,,,,,,
JAL-10,780,,,,,,74.3,0.26,14.2,,,,1.5,0.06,0.38,1.4,4.86,3.04,0.07,6.5,,,0.346666667,,,,,,,
COMP-3,801,,,,,,75.2,0.2,13.5,,,,1.31,0.05,0.3,1.3,4.55,3.36,0.06,5.7,,,0.34351145,,,,,,,
PCR-7B,821,,,,,,74.3,0.15,13.3,,,,1.2,0.04,0.11,0.77,3.66,5.05,0.02,4.2,,,0.158333333,,,,,,,
PCR-R3,861,,,,,,75.6,0.15,13.5,,,,1.32,0.04,0.13,0.78,3.72,5.18,0.02,3.2,,,0.25,,,,,,,
MLV-36,852,,,0.3,,,73.8,0.27,13.2,,,,2.08,0.04,0.27,1.23,3.99,4.18,0.06,4,,,,,,,,,,
MLV-37,813,,,0.4,,,74.5,0.28,13.6,,,,2.12,0.04,0.28,1.25,4.01,4.21,0.05,5,,,,,,,,,,
MLV-44,932,,,0.8,,,75.5,0.22,13.2,,,,1.28,0.04,0.21,0.81,3.91,4.73,0.01,1.7,,,,,,,,,,
MLV-45,837,,,0.9,,,73.4,0.23,14.5,,,,1.75,0.04,0.38,1.76,3.87,3.58,0.03,5.3,,,,,,,,,,
CAM-49,849,,,0.2,,,72.9,0.28,13.2,,,,1.81,0.04,0.29,1.29,4.02,4.18,0.04,4.1,,,,,,,,,,
TEQ-21,939,,,-0.4,,,74.1,0.15,13.3,,,,1.62,0.06,0.11,0.51,4.61,4.83,0.03,1.3,,,,,,,,,,
JAL-10,780,,,1.3,,,74.3,0.26,14.2,,,,1.5,0.06,0.38,1.4,4.86,3.04,0.07,6.5,,,,,,,,,,
COMP-3,801,,,1.4,,,75.2,0.2,13.5,,,,1.31,0.05,0.3,1.3,4.55,3.36,0.06,5.7,,,,,,,,,,
PCR-7B,821,,,-0.9,,,74.3,0.15,13.3,,,,1.2,0.04,0.11,0.77,3.66,5.05,0.02,4.2,,,,,,,,,,
PCR-R3,861,,,-0.8,,,75.6,0.15,13.5,,,,1.32,0.04,0.13,0.78,3.72,5.18,0.02,3.2,,,,,,,,,,
av_MORB,1100,,,,0,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,0.2,,,,,,,,,,
av_MORB,1100,,,,1.4,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,1.5,,,,,,,,,,
av_MORB,1100,,,,1.5,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,4.5,,,,,,,,,,
SHOFe-5-0.2-0.1_1600,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,4.454561431,,1132.698275,0.140365111,,,,,,,
SHOFe-5-0.2-0.1_1400,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,4.170915249,,876.4190013,0.146332492,,,,,,,
SHOFe-5-0.2-0.1_1200,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,3.860478768,,684.4965774,0.149678297,,,,,,,
SHOFe-5-0.2-0.1_1000,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,3.519925156,,538.4799976,0.151504723,,,,,,,
SHOFe-5-0.2-0.1_800,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,3.142452415,,424.5190974,0.152219602,,,,,,,
SHOFe-5-0.2-0.1_600,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,2.714880205,,332.7444283,0.151850837,,,,,,,
SHOFe-5-0.2-0.1_400,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,2.209981131,,264.3780832,0.149452014,,,,,,,
SHOFe-5-0.2-0.1_200,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,1.555683387,,199.3865067,0.143858026,,,,,,,
SHOFe-1-0.2-0.1_100,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0.997116572,,1990.390688,0.100432063,,,,,,,
SHOFe-1-0.2-0.1_90,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0.948479623,,1818.954511,0.106790502,,,,,,,
SHOFe-1-0.2-0.1_80,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0.897131852,,1636.673829,0.110753192,,,,,,,
SHOFe-1-0.2-0.1_70,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0.842735547,,1459.650842,0.112929669,,,,,,,
SHOFe-1-0.2-0.1_60,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0.783959701,,1293.409531,0.113923228,,,,,,,
SHOFe-1-0.2-0.1_50,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0.71917855,,1137.881697,0.114064625,,,,,,,
SHOFe-1-0.2-0.1_40,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0.646316515,,990.7006493,0.11347381,,,,,,,
SHOFe-1-0.2-0.1_30,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0.56218191,,847.896125,0.112092251,,,,,,,
SHOFe-1-0.2-0.1_20,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0.460745908,,702.5442079,0.109585987,,,,,,,
SHOFe-1-0.2-0.1_10,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0.326588181,,536.940877,0.104738898,,,,,,,
SHOFe-5-0.2-0.3_1900,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,4.938349807,,1896.490613,0.304897262,,,,,,,
SHOFe-5-0.2-0.3_1700,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,4.677198922,,1562.43285,0.321136357,,,,,,,
SHOFe-5-0.2-0.3_1500,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,4.386720732,,1289.202599,0.334667241,,,,,,,
SHOFe-5-0.2-0.3_1300,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,4.072661982,,1051.909551,0.346495821,,,,,,,
SHOFe-5-0.2-0.3_1100,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,3.734227883,,838.8082758,0.357137915,,,,,,,
SHOFe-5-0.2-0.3_900,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,3.366337075,,644.3737106,0.366846476,,,,,,,
SHOFe-5-0.2-0.3_700,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,2.958842918,,466.5473015,0.375722059,,,,,,,
SHOFe-5-0.2-0.3_500,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,2.492358221,,305.6384073,0.383761293,,,,,,,
SHOFe-5-0.2-0.3_300,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,1.923858126,,163.9901272,0.390877084,,,,,,,
SHOFe-1-0.2-0.3_360,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0.999353432,,1953.210503,0.301808865,,,,,,,
SHOFe-1-0.2-0.3_330,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0.997257872,,1825.572091,0.306905636,,,,,,,
SHOFe-1-0.2-0.3_300,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0.994453659,,1691.654848,0.312471034,,,,,,,
SHOFe-1-0.2-0.3_270,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0.990598525,,1549.631131,0.318577354,,,,,,,
SHOFe-1-0.2-0.3_240,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0.985127491,,1397.324637,0.325312441,,,,,,,
SHOFe-1-0.2-0.3_210,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0.977059464,,1232.236999,0.332779336,,,,,,,
SHOFe-1-0.2-0.3_180,1200,,,,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0.964606204,,1051.777409,0.341083374,,,,,,,
15kV_10nA_10um_TFB007i,1054.523046,,,0.5,,,50.7338,0.961734,16.6569,,,,10.9976,0.217015,4.23648,8.18581,2.01263,0.521041,0.157892,3.082437643,73.68317052,1796.36,,,,,,,,
15kV_10nA_10um_TFB009i,1066.450657,,,0.5,,,50.6317,0.912938,17.2533,,,,10.0005,0.187804,4.77441,8.91149,2.18564,0.532006,0.135322,3.628698441,641.2437196,2285.44,,,,,,,,
15kV_10nA_10um_TFB010v,1114.519825,,,0.5,,,48.9272,0.994602,16.2183,,,,11.7522,0.199454,5.69798,9.93309,1.86078,0.427989,0.115855,2.173182956,270.6656322,1330.66,,,,,,,,
15kV_10nA_10um_TFB010i,1114.543271,,,0.5,,,48.9896,0.999428,16.204,,,,10.9074,0.185858,5.80676,10.5151,1.8619,0.442096,0.11644,2.099697659,188.6283925,966.56,,,,,,,,
15kV_10nA_10um_TFB010vi,1109.747674,,,0.5,,,50.157,0.950688,16.3766,,,,10.6484,0.184455,5.71211,10.4336,1.89787,0.454202,0.142435,2.205878353,236.4582931,703.28,,,,,,,,
15kV_10nA_5um_TFB011i,1038.862725,,,0.5,,,51.3198,0.805141,18.7617,,,,8.41161,0.144294,4.04245,8.73875,2.68942,0.672255,0.143748,4.017558656,819.0669717,2535.62,,,,,,,,
15kV_10nA_5um_TFB011ii,1081.969476,,,0.5,,,50.9135,0.785683,17.2153,,,,9.04279,0.179385,4.93612,10.1814,2.39203,0.495508,0.144767,2.356047416,831.208046,8346.15,,,,,,,,
15kV_10nA_5um_TFB013i,992.225199,,,0.5,,,52.1676,0.736418,20.0679,,,,6.76788,0.129328,2.59564,8.31462,2.74454,0.688182,0.160798,2.324787588,805.8869552,3281,,,,,,,,
15kV_10nA_5um_TFB014i,1088.712683,,,0.5,,,51.2877,0.872756,16.2675,,,,9.38986,0.174485,5.47512,9.03414,2.06511,0.478843,0.140847,3.268523717,466.1263394,2278.63,,,,,,,,
TFBSIMSmm_1i_ii_10,1018.326385,,,0.5,,,50.9264,0.763778,17.9899,,,,8.38348,0.15865,3.6778,8.32861,2.31031,0.646561,0.151376,4.087340475,612.707773,2526.768143,,,,,,,,
TFBSIMSmm_1i_ii_10,1012.048805,,,0.5,,,50.9264,0.763778,17.9899,,,,8.38348,0.15865,3.6778,8.32861,2.31031,0.646561,0.151376,4.771470794,805.7471384,2526.768143,,,,,,,,
TFBSIMSmm_2ii_5,1117.545371,,,0.5,,,48.0927,0.924084,17.3963,,,,11.519,0.235799,5.44789,11.2186,1.68083,0.388099,0.1375,0.419873856,583.0557672,1363.018271,,,,,,,,
TFBSIMSmm_2iii_5,1043.738821,,,0.5,,,50.2795,0.901021,16.9863,,,,10.1617,0.186969,4.43808,8.32463,1.28598,0.486169,0.141379,3.34717646,476.7770604,2149.211393,,,,,,,,
TFBSIMSCrystals_18xi_10,1212.795343,,,0.5,,,52.148,1.02654,12.7266,,,,12.0919,0.219008,7.73748,10.1275,1.9697,0.692318,0.161426,0.507002294,510.8078511,213.22039,,,,,,,,
St8.1.A5,1150,,4000,,,,48.89,0.78,17.56,,,,6.96,0,6.28,10.33,1.97,1.34,0,2.57,300,1719,0.4,,,,,,,
St8.1.A1,1150,,4000,,,,48.06,0.75,17.47,,,,6.9,0,6.11,10.29,1.9,1.34,0,2.7,515,1733,0.36,,,,,,,
St8.1.A3,1150,,4000,,,,48.44,0.79,17.49,,,,7.08,0,5.95,10.12,1.93,1.38,0,2.86,575,1595,0.31,,,,,,,
St8.1.A4,1150,,4000,,,,48.19,0.76,17.48,,,,6.97,0,6.08,10.27,1.95,1.36,0,3.05,960,1721,0.33,,,,,,,
St8.1.A10,1150,,4000,,,,49.85,0.79,17.6,,,,6.98,0,6.05,10.34,1.96,1.41,0,3.17,1540,1564,0.32,,,,,,,
St8.1.B7,1150,,4000,,,,50.02,0.82,17.99,,,,7.05,0,5.86,10.7,1.9,1.37,0,1.87,60,1607,0.32,,,,,,,
St8.1.B2,1150,,4000,,,,49.36,0.8,17.73,,,,6.94,0,5.86,10.78,1.88,1.36,0,2.4,60,3043,0.34,,,,,,,
St8.1.B5,1150,,4000,,,,49.23,0.81,17.89,,,,7,0,5.67,10.57,1.89,1.36,0,2.65,230,3170,0.37,,,,,,,
St8.1.B3,1150,,4000,,,,48.72,0.79,17.95,,,,6.95,0,5.88,10.68,1.93,1.34,0,3.01,635,3240,0.34,,,,,,,
St8.1.B4,1150,,4000,,,,49.33,0.82,17.69,,,,6.96,0,5.55,10.45,1.91,1.39,0,3.11,920,3140,0.32,,,,,,,
MAS.1.A7,1150,,4000,,,,48.7,1.14,18.72,,,,10.95,0,3.36,8.82,2.7,1.19,0,2.03,90,270,0.25,,,,,,,
MAS.1.A2,1150,,4000,,,,48.78,1.12,18.08,,,,10.96,0,3.52,9.04,2.66,1.18,0,2.13,120,395,0.33,,,,,,,
MAS.1.A5,1150,,4000,,,,49.53,1.15,18.12,,,,10.65,0,3.43,8.8,2.69,1.16,0,2.22,225,410,0.34,,,,,,,
MAS.1.A1,1150,,4000,,,,48.61,1.14,17.78,,,,10.94,0,3.29,9.21,2.62,1.18,0,2.58,490,480,0.32,,,,,,,
MAS.1.A3,1150,,4000,,,,48.6,1.13,18.51,,,,10.94,0,3.26,8.99,2.68,1.19,0,2.62,610,370,0.3,,,,,,,
MAS.1.A4,1150,,4000,,,,48.93,1.14,18.44,,,,10.92,0,3.18,8.87,2.65,1.18,0,2.54,750,310,0.28,,,,,,,
MAS.1.B2,1150,,4000,,,,48.57,1.16,17.83,,,,11,0,3.1,9.22,2.83,1.24,0,2.2,65,870,0.31,,,,,,,
MAS.1.B5,1150,,4000,,,,49.09,1.14,18.26,,,,10.73,0,2.85,8.95,2.88,1.27,0,2.24,195,935,0.32,,,,,,,
MAS.1.B3,1150,,4000,,,,48.3,1.15,17.96,,,,10.98,0,3.24,9.3,2.73,1.2,0,2.44,450,835,0.32,,,,,,,
MAS.1.B4,1150,,4000,,,,48.7,1.14,18.27,,,,10.71,0,3.13,9.1,2.82,1.24,0,2.55,705,605,0.18,,,,,,,
Basalt,1000,,,0.8,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0,1000,50000,,,,,,,,
Basalt,1000,,,0.7,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,1,1000,50000,,,,,,,,
Basalt,1000,,,0.7,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,2,1000,50000,,,,,,,,
Basalt,1000,,,0.7,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,3,1000,50000,,,,,,,,
Basalt,1000,,,0.7,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,4,1000,50000,,,,,,,,
Basalt,1000,,,0.7,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,5,1000,50000,,,,,,,,
Basalt,1000,,,1.1,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0,1000,50000,,,,,,,,
Basalt,1000,,,0.95,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,1,1000,50000,,,,,,,,
Basalt,1000,,,0.8,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,2,1000,50000,,,,,,,,
Basalt,1000,,,0.8,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,3,1000,50000,,,,,,,,
Basalt,1000,,,0.8,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,4,1000,50000,,,,,,,,
Basalt,1000,,,0.8,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,5,1000,50000,,,,,,,,
Basalt,1100,,,0.45,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0,1000,50000,,,,,,,,
Basalt,1100,,,0.45,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,1,1000,50000,,,,,,,,
Basalt,1100,,,0.35,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,2,1000,50000,,,,,,,,
Basalt,1100,,,0.35,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,3,1000,50000,,,,,,,,
Basalt,1100,,,0.35,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,4,1000,50000,,,,,,,,
Basalt,1100,,,0.35,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,5,1000,50000,,,,,,,,
Basalt,1100,,,0.55,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0,1000,50000,,,,,,,,
Basalt,1100,,,0.55,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,1,1000,50000,,,,,,,,
Basalt,1100,,,0.45,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,2,1000,50000,,,,,,,,
Basalt,1100,,,0.45,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,3,1000,50000,,,,,,,,
Basalt,1100,,,0.45,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,4,1000,50000,,,,,,,,
Basalt,1100,,,0.45,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,5,1000,50000,,,,,,,,
Basalt,1200,,,0.1,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0,1000,50000,,,,,,,,
Basalt,1200,,,0.1,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,1,1000,50000,,,,,,,,
Basalt,1200,,,0.1,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,2,1000,50000,,,,,,,,
Basalt,1200,,,0.1,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,3,1000,50000,,,,,,,,
Basalt,1200,,,0.1,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,4,1000,50000,,,,,,,,
Basalt,1200,,,0.1,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,5,1000,50000,,,,,,,,
Basalt,1200,,,0.2,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0,1000,50000,,,,,,,,
Basalt,1200,,,0.2,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,1,1000,50000,,,,,,,,
Basalt,1200,,,0.2,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,2,1000,50000,,,,,,,,
Basalt,1200,,,0.2,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,3,1000,50000,,,,,,,,
Basalt,1200,,,0.2,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,4,1000,50000,,,,,,,,
Basalt,1200,,,0.2,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,5,1000,50000,,,,,,,,
Basalt,1300,,,-0.25,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0,1000,50000,,,,,,,,
Basalt,1300,,,-0.25,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,1,1000,50000,,,,,,,,
Basalt,1300,,,-0.25,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,2,1000,50000,,,,,,,,
Basalt,1300,,,-0.25,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,3,1000,50000,,,,,,,,
Basalt,1300,,,-0.25,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,4,1000,50000,,,,,,,,
Basalt,1300,,,-0.25,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,5,1000,50000,,,,,,,,
Basalt,1300,,,0.25,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,0,1000,50000,,,,,,,,
Basalt,1300,,,0.25,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,1,1000,50000,,,,,,,,
Basalt,1300,,,0.25,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,2,1000,50000,,,,,,,,
Basalt,1300,,,0.25,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,3,1000,50000,,,,,,,,
Basalt,1300,,,0.25,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,4,1000,50000,,,,,,,,
Basalt,1300,,,0.25,,,53.16,0.77,16.18,,,,7.57,0.13,9.43,8.41,3.42,0.79,0,5,1000,50000,,,,,,,,